title,text,subject,date,,
รถโดยสาร-รถบรรทุก ที่มีค่าควันดำเกินกำหนด โทษปรับ 2 หมื่นบาท,"กรณีที่มีการเผยแพร่ข้อความว่าหากกรมการขนส่ง ตรวจพบว่ารถคันใดมีควันดำเกินที่กำหนด ต้องเสียค่าปรับเป็นเงิน 2 หมื่นบาทนั้น กรมการขนส่งทางบก ชี้แจงว่า จำนวนเงินค่าปรับไม่เป็นความจริง เนื่องจากหากพบรถโดยสารหรือรถบรรทุกที่มีค่าควันดำเกินกำหนด จะมีการเปรียบเทียบปรับสูงสุด 5,000 บาท และสั่งห้ามใช้รถทันที จนกว่าจะดำเนินการแก้ไข และผ่านการตรวจสภาพกับสำนักงานขนส่ง จึงจะนำรถกลับไปใช้งานได้ แต่สำหรับรถที่ค่าควันดำไม่เกินกำหนด แต่อยู่ในระดับสูง จะออกหนังสือแนะนำให้หมั่นตรวจสอบดูแลสภาพรถไม่ให้เกิดควันดำ หากตรวจพบบนท้องถนนจะลงโทษอย่างเด็ดขาดต่อไป โดยกระทรวงคมนาคมได้มีนโยบายให้หน่วยงานในสังกัดเร่งดำเนินการลดปริมาณค่าฝุ่นละอองขนาดเล็ก PM 2.5 เกินมาตรฐาน เพื่อไม่ให้ส่งผลกระทบต่อสุขภาพและการใช้ชีวิตของประชาชน กรมการขนส่งทางบก จึงได้ดำเนินการตามมาตรการเพื่อแก้ไขปัญหาฝุ่นละอองขนาดเล็ก PM2.5 ตามแผนที่กำหนดไว้อย่างต่อเนื่อง เข้มงวดการตรวจสภาพรถบรรทุกและรถโดยสาร ณ กรมการขนส่งทางบก และสำนักงานขนส่งทั่วประเทศ ตามมาตรฐานการตรวจสภาพรถที่กำหนดไว้ ทั้งนี้ กรมการขนส่งทางบก ได้บูรณาการร่วมกับกองบังคับการตำรวจจราจร กรมควบคุมมลพิษ และกรุงเทพมหานคร ออกตรวจวัดควันดำรถโดยสารและรถบรรทุก ในพื้นที่กรุงเทพมหานคร และบนถนนสายหลักและสายรองที่เข้าสู่กรุงเทพมหานคร และบริเวณที่มีค่าฝุ่นละอองขนาดเล็ก PM2.5 สูง โดยบังคับใช้กฎหมายอย่างเคร่งครัด ซึ่งประชาชนสามารถแจ้งเบาะแสรถบรรทุกและรถโดยสารควันดำทางสายด่วน 1584 ตลอด 24 ชั่วโมง, Line@: @1584DLT, Facebook: 1584 ร้องเรียนรถโดยสารสาธารณะ, แอปพลิเคชัน DLT GPS และเมื่อมีการดำเนินการเปรียบเทียบปรับหรือคดีถึงที่สุดแล้ว ผู้แจ้งมีสิทธิได้รับส่วนแบ่งค่าปรับตามระเบียบว่าด้วยการจ่ายเงินสินบนรางวัลหลังจากหักเป็นเงินนำส่งรายได้แผ่นดินแล้ว ตามนโยบายสร้างการมีส่วนร่วมและสร้างวินัยการขับขี่ให้เกิดความปลอดภัยแก่ผู้ใช้รถใช้ถนน",News,26-ธ.ค.-21,,
"ธ.ออมสิน ส่ง sms ให้ประชาชน แจ้งสินเชื่อโครงการธนาคารประชาชน วงเงิน 55,000 บาท","กรณีที่มีผู้ได้รับข้อความ “(KP) โครงการธนาคารประชาชน 55,000 บาท คลิ๊ก : bit.ly/3G4uZU3” นั้น ฝ่ายสื่อสารองค์กร ธนาคารออมสิน กระทรวงการคลัง ได้ทำการตรวจสอบข้อความดังกล่าวกับหน่วยงานภายในธนาคารแล้ว ไม่พบว่าข้อความดังกล่าวถูกส่งไปจากธนาคารออมสิน ข้อความดังกล่าวเป็นของปลอมที่มาจากมิจฉาชีพ ",News,26-ธ.ค.-21,,
ทหารไทยทำสงครามสู้รบกับพม่า บริเวณชายแดนอำเภอแม่สอด จ.เชียงราย,ตามที่มีการเผยแพร่ข้อมูลผ่านโซเชียลมีเดีย เกี่ยวกับประเด็นเรื่อง ทหารไทยทำสงครามสู้รบกับพม่า บริเวณชายแดนอำเภอแม่สอด จ.เชียงราย ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย กองทัพบก กระทรวงกลาโหม พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ,News,27-ธ.ค.-21,,
"ธ.ออมสิน เปิดสินเชื่อสู้ภัยไวรัส ไม่มีงานทำก็กู้ได้ วงเงิน 500,000 บาท","ตามที่มีการเผยแพร่ข้อมูลสินเชื่อในสื่อต่างๆ ประเด็นเรื่อง ธ.ออมสิน เปิดสินเชื่อสู้ภัยไวรัส ไม่มีงานทำก็กู้ได้ วงเงิน 500,000 บาท ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย ธนาคารออมสิน กระทรวงการคลัง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ",News,27-ธ.ค.-21,,
สารซักฟอกในสบู่เหลว ถ้าใช้ร่วมกับสารประกอบตระกูลเอมีน จะกลายเป็นสารก่อมะเร็ง,"จากกรณีที่มีการเผยแพร่ข้อมูลว่า สบู่เหลวทุกชนิดที่วางขายอยู่นั้น มีส่วนผสมของสารเอสแอลเอสและสารประกอบตระกูลเอมีน (amine) อาจทำปฏิกิริยากันและจะกลายเป็นสารก่อมะเร็งนั้น ทางสถาบันมะเร็งแห่งชาติ กระทรวงสาธารณสุข ได้ตรวจสอบโพสต์ดังกล่าว และชี้แจงว่า ยังไม่มีหลักฐานงานวิจัยที่ยืนยันแน่ชัดว่าการใช้สบู่เหลวที่มีส่วนผสมของสารซักฟอกในชีวิตประจำวันทั่วไปทำให้เกิดสารก่อมะเร็ง สบู่เหลวทำมาจากปฏิกิริยาระหว่างไขมันกับด่าง และอาจมีการเติมสารเคมีหลายชนิด เช่น สารลดแรงตึงผิวหรือสารซักฟอก สารเพิ่มฟอง สารเพิ่มความหนืด สารกันเสีย สารเพิ่มความชุ่มชื้น และสารปรับความเป็นกรดด่าง เพื่อให้มีความเหมาะสมต่อการใช้งาน สบู่เหลวบางประเภทมีส่วนประกอบของสารลดแรงตึงผิวที่ชื่อว่า โซเดียมลอริลซัลเฟต (Sodium Lauryl Sulfate , SLS) และโซเดียมลอเรตซัลเฟต (Sodium Laureth Sulfate, SLES) สารเหล่านี้ได้รับอนุญาตจากสำนักงานคณะกรรมการอาหารและยาว่ามีความปลอดภัย สามารถใช้ในผลิตภัณฑ์เครื่องสำอางได้หากใช้ในปริมาณที่กฎหมายกำหนด อีกทั้ง จากข้อมูลทางวิชาการพบว่า สารเอสแอลเอสสามารถทำปฏิกิริยากับสารตระกูลเอมีนแล้วเกิดเป็นสารไนโตรซามีนได้ แต่จะต้องมีองค์ประกอบหรือสภาวะที่เหมาะสม เช่น ต้องทำปฏิกิริยากันภายใต้อุณหภูมิที่สูงกว่า 100 องศาเซลเซียส ดังนั้นการใช้สบู่เหลวในชีวิตประจำวันทั่วไปจะทำให้มีโอกาสเกิดสารก่อมะเร็งได้น้อยมาก อย่างไรก็ตามการใช้สบู่เหลวที่มีส่วนผสมของสารเอสแอลเอสอาจจะก่อให้เกิดการระคายเคืองต่อดวงตาและผิวหนัง ทั้งนี้ขึ้นอยู่กับความเข้มข้นของสารนี้และระยะเวลาที่ผลิตภัณฑ์สัมผัสร่างกาย รวมถึงสภาพผิวของแต่ละคนด้วย สบู่เหลวจัดเป็นผลิตภัณฑ์เครื่องสำอาง จึงแนะนำให้เลือกซื้อจากร้านค้าที่น่าเชื่อถือและมีใบรับจดแจ้งเครื่องสำอางที่ฉลากทุกครั้ง หากผู้บริโภคต้องการหลีกเลี่ยงสารเอสแอลเอสในผลิตภัณฑ์ สามารถเลือกใช้เครื่องสำอางที่ฉลากระบุว่า “Sodium Lauryl Sulfate Free” ได้",News,27-ธ.ค.-21,,
ทหารไทยทำสงครามสู้รบกับพม่า บริเวณชายแดนอำเภอแม่สอด จ.เชียงราย,กรณีที่มีการเผยแพร่คลิปวิดีโอลงในโซเชียลมีเดีย ระบุว่าข่าวตอนนี้ประเทศไทยเริ่มทำสงครามกับพม่า กำลังปะทะกันอยู่นั้น ทางกองทัพบก กระทรวงกลาโหม ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า เหตุการณ์ดังกล่าวเป็นการสู้รบระหว่างทหารเมียนมา กับ กองกำลังชนกลุ่มน้อยในเขตประเทศเมียนมา ตรงข้ามชายแดนประเทศไทย ด้าน จ.ตาก เป็นระยะๆ ซึ่งหน่วยงานด้านความมั่นคงของไทย ได้เข้าดูแลเหตุการณ์ในพื้นที่ชายแดนดังกล่าว อย่างต่อเนื่อง ทั้งการป้องกันการรุกล้ำอธิปไตย ดูแลความปลอดภัยประชาชนและการดูแลผู้หนีภัยความไม่สงบชาวเมียนมาตามหลักมนุษยธรรม มิใช่การปะทะของประเทศไทยกับเมียนมา ปัจจุบันกองกำลังนเรศวรได้สั่งการให้ หน่วยเฉพาะกิจกรมทหารราบที่ 14 ทำการยิงเตือน ด้วยกระสุนควัน เพื่อแจ้งเตือนให้กำลังทั้งสองฝ่าย ทราบว่ามีกระสุนข้ามมาตก ยังฝั่งไทย พร้อมทั้งได้ทำการประท้วงไปยัง รัฐบาล เมียนมา ผ่านช่องทางคณะกรรมการชายแดนระดับท้องถิ่น ไทย – เมียนมา (TBC) จากกรณีที่ กระสุนไม่ทราบฝ่ายที่ตก ลงบริเวณ ที่อยู่อาศัยของประชาชน ให้ฝ่ายเมียนมาระมัดระวังเรื่องของการใช้อาวุธ รวมถึงให้ระมัดระวังการใช้ อากาศยานปฏิบัติการทางอากาศ โดยทางฝั่งไทยพร้อม ตอบโต้ทันทีที่มีการรุกล้ำอธิปไตย การปฏิบัติที่สำคัญของ คณะทำงานศูนย์สั่งการชายแดนจังหวัดตาก โดยมีรายละเอียดดังนี้ 1. กองอำนวยการร่วม ในการแก้ไขสถานการณ์ผู้หนีภัยความไม่สงบชาวเมียนมา (ผภสม.) ยังคงดูแล พื้นที่อย่างต่อเนื่องภายใต้กรอบการดำเนินการตามหลักมนุษยธรรมโดยไม่สนับสนุนให้กับฝ่ายใดฝ่ายหนึ่งรวมถึง การไม่สนับสนุนให้ใช้พื้นที่ประเทศไทยเป็นพื้นที่สนับสนุนผลประโยชน์ของกลุ่มตนเอง 2. การประชุมประเมิน และติดตามสถานการณ์ บริเวณชายแดน ไทย – เมียนมาอย่างต่อเนื่อง เพื่อประเมินผลกระทบที่อาจเกิดต่อประชาชนไทยที่อาศัยในพื้นที่ชายแดน รวมถึงการเตรียมความพร้อม ในการปฏิบัติตาม “แผนอพยพพลเรือน” หากสถานการณ์ในห้วงต่อไปส่งผลกระทบต่อความปลอดภัยในชีวิต และทรัพย์สิน ของประชาชนไทย 3. การให้ความช่วยเหลือตามหลักมนุษยธรรม ให้กับ ผู้หนีภัยความไม่สงบชาวเมียนมา (ผภสม.) ในพื้นที่ปลอดภัยชั่วคราวฯ ทั้ง 5 แห่ง อย่างทั่วถึง และพอเพียงต่อการดำรงชีพ ภายใต้การดำเนินการของภาครัฐ,News,27-ธ.ค.-21,,
"ธ.ออมสิน เปิดสินเชื่อสู้ภัยไวรัส ไม่มีงานทำก็กู้ได้ วงเงิน 500,000 บาท","กรณีที่มีเว็บไซต์ได้เผยแพร่ข้อมูลระบุว่า “ไม่จำเป็นต้องมีงานทำก็ได้ กู้ได้หมด 200,000 บาท ไม่ต้องโอนก่อน” / “สินเชื่อธนาคารออมสิน สู้ภัยไวรัส เงินกู้จำนวน 500,000 ไม่จำเป็นต้องโอนก่อน” / “ออมสิน เปิดสินเชื่อสู้ภัยไวรัสไม่มีงานทำก็กู้ได้ วงเงิน 500,000 บาท” นั้น ฝ่ายสื่อสารองค์กร ธนาคารออมสิน กระทรวงการคลัง ได้ตรวจสอบแล้ว พบว่าข้อมูลดังกล่าวไม่เป็นความจริง ข้อเท็จจริง คือ สินเชื่อสวัสดิการสู้ภัยโควิด สำหรับข้าราชการและพนักงานรัฐวิสาหกิจ เป็นสินเชื่อประเภทหนึ่งของธนาคารออมสิน ที่ให้กู้แก่ผู้ที่มีเงินเดือนมีรายได้ประจำ ได้แก่ ข้าราชการ ลูกจ้างประจำ พนักงานราชการ พนักงานรัฐวิสาหกิจ องค์กรอิสระ องค์การมหาชน ที่สังกัดหน่วยงานที่มีข้อตกลงการให้บริการสินเชื่อกับธนาคารออมสิน มีวัตถุประสงค์เพื่อให้ผู้กู้นำไปใช้ในการอุปโภคบริโภคหรือชำระหนี้สินเชื่ออื่นๆ ให้กู้รายละไม่เกิน 500,000 บาท ผ่อนชำระไม่เกิน 10 ปี ดอกเบี้ย MRR – 0.25% ต่อปี (5.995%) หรือ MRR ต่อปี (6.245%) ขึ้นอยู่กับเงื่อนไขข้อตกลงของแต่ละหน่วยงาน ปัจจุบัน MRR = 6.245% ต่อปี (ดอกเบี้ยตั้งแต่ 25 พฤษภาคม 2563 เป็นต้นมา) ไม่ต้องมีหลักประกัน/ไม่ต้องใช้บุคคลค้ำประกัน และต้องจัดทำนิติกรรมสัญญาให้แล้วเสร็จภายในวันที่ 30 ธันวาคม 2564 สินเชื่อสวัสดิการสู้ภัยโควิด ไม่มีชื่อเรียกอื่น เช่น สินเชื่อสู้ภัยไวรัสสายพันธ์ใหม่ สินเชื่อต้านการแพร่ระบาด สินเชื่อป้องกันการแพร่ระบาด ตามที่สื่อดังกล่าวนำมาเผยแพร่แต่ประการใด สินเชื่อดังกล่าวเป็นสินเชื่อที่ให้บริการแก่ผู้ที่มีเงินเดือนมีรายได้ประจำเท่านั้น ผู้ไม่มีงานทำกู้สินเชื่อสวัสดิการสู้ภัยโควิดไม่ได้ หากผู้ไม่มีงานทำมีความประสงค์จะกู้ ขอให้ใช้บริการสินเชื่อประเภทอื่นๆ ของธนาคารซึ่งมีข้อมูลในเว็บไซต์ของธนาคารให้ทำความเข้าใจหรือสอบถามพนักงานสาขาให้เข้าใจก่อนใช้บริการ และสินเชื่อธนาคารออมสินทุกประเภท ไม่มีการเรียกเก็บเงินหรือให้ลูกค้าโอนเงินค่าดำเนินการให้กับธนาคารเป็นการล่วงหน้าใดๆ ทั้งสิ้น",News,27-ธ.ค.-21,,
ภาคใต้ เตรียมรับมือพายุไซโคลน อัสนี ในอีก 5 วัน,กรณีการโพสต์ให้ข้อมูลในสื่อสังคมออนไลน์ว่าพายุไซโคลน อัสนี จะเข้าทางตะวันตกของภาคใต้ในอีก 5 วัน ในระดับพายุไซโคลน ความเร็วลมจะมากกว่า 70-100 กิโลเมตร/ชั่วโมง ซึ่งในอดีตไม่เคยพบเจอพายุที่เข้าทางนี้แม้แต่ลูกเดียว ซึ่งจะกระทบเฉพาะภาคใต้ตอนกลางค่อนบนทั้งฝั่งอันดามันและอ่าวไทย โดยเมื่อกรมอุตุนิยมวิทยา ได้ตรวจสอบข้อมูลดังกล่าวจึงได้ชี้แจงข้อเท็จจริงว่า ข้อมูลดังกล่าวไม่ได้มีที่มาจากแหล่งข้อมูลของกรมอุตุนิยมวิทยา และไม่มีวัน เดือน ปีปรากฏเหตุการณ์ ตามที่กล่าวอ้าง จึงไม่มีความน่าเชื่อถือ ซึ่งจากการติดตามสภาวะอากาศของ กรมอุตุนิยมวิทยา ขณะนี้พบว่าระหว่างวันที่ 15-18 ธ.ค. 64 จะมีหย่อมความกดอากาศต่ำกำลังแรง ที่ปกคลุมทะเลจีนใต้ตอนล่างใกล้เกาะบอร์เนียว มีแนวโน้มเคลื่อนตัวทางทิศตะวันตกเข้าปกคลุมประเทศมาเลเซียและภาคใต้ตอนล่างของประเทศไทย ทำให้ภาคใต้ตอนล่างมีฝนตกหนักบางแห่ง ซึ่งหย่อมความกดอากาศต่ำดังกล่าว อาจจะไม่แรงขึ้นเป็นพายุไซโคลนดังกล่าวแต่อย่างใด,News,15/12/2021,,
"ออมสินปล่อยสินเชื่อ QR รายวัน กู้ได้ 50,000 อนุมัติทุกอาชีพ",กรณีการโพสต์ให้ข้อมูลสินเชื่อ QR รายวัน เมื่อต้นเดือนธันวาคมที่ผ่านมา ทางธนาคารออมสิน กระทรวงการคลังได้ตรวจสอบและชี้แจงข้อเท็จจริงว่า ธนาคารได้ชะลอให้บริการผลิตสินเชื่อ QR รายวัน โดยงดรับคำขอกู้ และการพิจารณาอนุมัติสินเชื่อ QR รายวัน มาตั้งแต่เดือนตุลาคม 2564 แล้ว ซึ่งหากพบเห็นโพสต์การให้กู้สินเชื่อ QR รายวัน ผ่านสื่อใดๆ จึงถือเป็นการเผยแพร่ข้อมูลอันเป็นเท็จ ผู้นำข้อมูลมาเผยแพร่หรือส่งต่อจึงมีความผิดตาม พรบ.คอมพิวเตอร์,News,15/12/2021,,
วิธีช่วยรักษามะเร็งได้ดี คือดื่มน้ำต้มใบและดอกของมะละกอ,จากที่มีการเผยแพร่วิธีการรักษาโรคมะเร็ง ด้วยการดื่มน้ำต้มจากส่วนใบ และดอกของละมะกอนั้น ทางสถาบันมะเร็งแห่งชาติ กรมการแพทย์ กระทรวงสาธารณสุข ได้ชี้แจงว่า ปัจจุบันยังไม่มีการศึกษา หรืองานวิจัยทางคลินิกที่ยืนยันแน่ชัดว่าใบและดอกมะละกอรักษาโรคมะเร็งในมนุษย์ได้ ซึ่งมะละกอ จัดเป็นผลไม้ที่มีประโยชน์ และอุดมไปด้วยแหล่งอาหารที่สำคัญต่างๆ ได้แก่ วิตามินเอ วิตามินซี โพแทสเซียม โฟเลต และเส้นใยอาหาร ในด้านการศึกษาเกี่ยวกับคุณสมบัติต้านมะเร็งพบว่าสารสกัดจากใบและดอกมะละกอ อาจมีฤทธิ์ต้านมะเร็งและยับยั้งเซลล์มะเร็ง เช่น มะเร็งเต้านม มะเร็งปอด แต่งานวิจัยเหล่านี้เป็นเพียงการศึกษาในระดับห้องปฏิบัติการเท่านั้น โดยปัจจุบันยังไม่มีการศึกษาในระดับสัตว์ทดลองหรือในคน จึงยังต้องมีการศึกษาวิจัยเพิ่มเติมอีกหลายขั้นตอน ซึ่งการรับฟังข้อมูลที่ไม่ผ่านการพิจารณาหรือตรวจสอบข้อเท็จจริง อาจทำให้ประชาชนเข้าใจคลาดเคลื่อนและอาจลดโอกาสการรักษาทางการแพทย์แผนปัจจุบัน,News,14/12/2021,,
ประโยชน์ของกะปิ 10 ข้อ กินเป็นประจำจะทำให้สุขภาพดี,จากกรณีที่มีการเผยแพร่ข้อมูลในเว็บไซต์และโซเชียลมีเดีย เกี่ยวกับเรื่อง กะปิมี 10 ข้อดีที่ควรกินเป็นประจำ โดยอ้างสรรพคุณ ดังนี้ 1. บำรุงกระดูก 2. บำรุงเลือด 3. ช่วยให้ฟันไม่ผุ 4. มีโอเมก้า 3 5. มีจุลินทรีย์ เสริมภูมิต้านทาน 6. บำรุงสายตา 7. มีวิตามินช่วยทำให้ผ่อนคลาย 8. ช่วยให้เลือดไหลเวียนดี 9. บำรุงสมอง และ 10. บำรุงหัวใจ อีกทั้ง ในบทความยังมีการอ้างว่านำข้อมูลมาจากโรงพยาบาลราชวิถี ซึ่งทางโรงพยาบาลได้ชี้แจงว่า ไม่เคยมีการเผยแพร่ข้อมูลดังกล่าว และอาจทำให้เกิดการเข้าใจผิดต่อประชาชนในการทานกะปิ ซึ่งกะปิไม่สามารถให้ข้อมูลสรรพคุณได้ชัดเจน เพราะกะปิแต่ละสูตรจะมีส่วนผสมแตกต่างกัน อีกทั้งในกะปิมีปริมาณโซเดียมและการปนเปื้อนสูง เป็นอาหารที่ไม่ได้ปรุงสุก จึงไม่ควรทานเป็นอาหารหลัก หรือทานเป็นเครื่องเคียงในอาหารไทยแต่เพียงเล็กน้อย,News,14/12/2021,,
กรมทางหลวงชนบท อนุมัติ 2 หมื่นล้านบาท เวนคืนตัดถนนใหม่ 2 สาย ในพื้นที่ฝั่งตะวันตก,"กรณีการการใช้ข้อความหัวเรื่องที่ระบุว่ากรมทางหลวงชนบท อนุมัติ 2 หมื่นล้านบาท เวนคืนตัดถนนใหม่ 2 สาย ในพื้นที่ฝั่งตะวันตกนั้น กรมทางหลวงชนบท ได้ตรวจสอบข้อมูลและชี้แจงข้อเท็จจริงว่า โครงการถนนสายถนนต่อเชื่อมนครอินทร์ – ศาลายา จ.นนทบุรี ระยะทาง 12 กิโลเมตร สำรวจอสังหาริมทรัพย์ รวมเป็นค่าทดแทนเวนคืนทั้งหมดประมาณกว่า 2,700 ล้านบาท ค่าก่อสร้างรวมเป็นเงินประมาณกว่า 4,500 ล้านบาท โดยโครงการสำรวจออกแบบถนนต่อเชื่อมถนนพุทธมณฑลสาย 3 กทม. – ทล.340 จ.ปทุมธานี อยู่ระหว่างศึกษาความเหมาะสมโครงการ ยังไม่เคยตั้งงบประมาณและแบบยังไม่แล้วเสร็จ ซึ่งค่าเวนคืนถนนตัดใหม่ทั้ง 2 โครงการ มิได้เป็นจริงตามที่ปรากฏในข่าว",News,14/12/2021,,
กรุงไทย ให้กู้เงินผ่านไลน์ @935kfjpa โดยใช้แค่บัตรประชาชนเท่านั้น,"จากกรณีที่มีการเผยแพร่ข้อมูลการให้สินเชื่อของธนาคารกรุงไทย โดยเชิญชวนกู้เงิน 5,000-300,000 บาท ให้ใช้แค่บัตรประชาชน สามารถยืมได้ทุกสาขาอาชีพ ผ่านไลน์ @935kfjpa และใช้โลโก้ของธนาคารกรุงไทยประกอบการเชิญชวนนั้น ทางธนาคารกรุงไทย ได้ตรวจสอบโพสต์ดังกล่าวและชี้แจงว่า ข้อมูลดังกล่าวเป็นข้อมูลเท็จ เป็นการนำโลโก้ของธนาคารกรุงไทยไปใช้โดยไม่ได้รับอนุญาต ซึ่งธนาคารไม่มีส่วนเกี่ยวข้องตามที่โพสต์ดังกล่าวแอบอ้างแต่อย่างใด ซึ่งการแอบอ้างและให้ข้อมูลเท็จ อาจทำให้ประชาชนหลงเชื่อและตกเป็นเหยื่อมิจฉาชีพได้",News,14/12/2021,,
เอกสารรับรองการฉีดวัคซีนโควิด 19 สามารถจ้างผู้อื่นทำได้ แม้ไม่ได้ฉีดจริง,กรณีการรับทำเอกสารรับรองการฉีดวัคซีนโควิด 19 ทางออนไลน์ ซึ่งระบุว่าแม้ไม่ได้ฉีดวัคซีนก็สามารถออกเอกสารให้ได้ เป็นของแท้ที่ได้รับการรับรองนั้น ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า เอกสารดังกล่าวที่มีการรับทำทางออนไลน์เป็นเอกสารปลอม โดยเอกสารรับรองการฉีดวัคซีนโควิด 19 ของจริงจะต้องออกโดยสถานที่ฉีดเท่านั้น ซึ่งผู้ที่ไม่ได้รับการฉีดวัคซีนจึงไม่สามารถได้รับเอกสารดังกล่าวได้แต่อย่างใด และขอเตือนให้ประชาชนอย่าหลงเชื่อเพราะการปลอมเอกสารราชการมีความผิดทางกฎหมาย ต้องระวางโทษทั้งจำ และปรับ,News,14/12/2021,,
ใส่ผ้าอนามัยแผ่นเดิมเป็นเวลานานๆ ทำให้เป็นโรคมะเร็งปากมดลูก,กรณีคำเตือนหากใส่ผ้าอนามัยนานอาจทำให้เป็นโรคมะเร็งปากมดลูก ทางสถาบันมะเร็งแห่งชาติ กรมการแพทย์ กระทรวงสาธารณสุข ได้ชี้แจงว่า เป็นความเชื่อที่ผิดโดยสิ้นเชิง ซึ่งจากการตรวจสอบข้อมูลวิชาการพบว่าการใส่ผ้าอนามัยนาน ๆ ไม่เกี่ยวข้องกับการเกิดโรคมะเร็งปากมดลูก เนื่องจากมะเร็งปากมดลูกเกิดจากการติดเชื้อ Human Papilloma Virus (HPV) และส่วนใหญ่หรือเกือบทั้งหมดมาจากเพศสัมพันธ์ผ่านการสัมผัสผิวหรือเยื่อบุของอวัยวะเพศ ผู้ที่มีคู่นอนหลายคนจึงมีความเสี่ยงเพิ่มขึ้น รวมไปถึงการสูบบุหรี่ที่ทำให้ภูมิต้านทานของร่างกายลดลง เป็นต้น ส่วนการใส่ผ้าอนามัยแผ่นเดิมเป็นเวลานาน ๆ โดยไม่เปลี่ยนแผ่นใหม่ อาจส่งผลให้เกิดความเสี่ยงต่อการติดเชื้อแบคทีเรียหรือเกิดเชื้อรา ทำให้มีอาการระคายเคือง อาการคัน หรือเชื้อเหล่านี้อาจแพร่ไปยังทางเดินปัสสาวะทำให้เกิดโรคอื่น ๆ ตามมา ทั้งนี้ การใช้ผ้าอนามัยแผ่นเดียวนาน ๆ อาจทำให้เกิดการอับชื้น ไม่สะอาด ดังนั้นเราจึงควรเปลี่ยนผ้าอนามัยทุกๆ 4-6 ชั่วโมง หรือตามปริมาณประจำเดือนที่มีในวันมามากอาจจะเปลี่ยนบ่อยกว่าวันที่กำลังจะหมด,News,13/12/2021,,
อยู่ใกล้บริเวณเสาส่งสัญญาณ 5G ทำให้ป่วย คล้ายการติดเชื้อไวรัส,กรณีการแชร์ข้อความระบุว่าการเจ็บป่วยจากคลื่นความถี่สูงเมื่ออยู่ใกล้บริเวณเสาส่งสัญญาณ 5G จะทำให้ป่วย มีอาการเวียนศีรษะ คลื่นไส้ หูอื้อ ความดันโลหิตสูง ใจสั่น มีอาการสั่นสะเทือนที่ศีรษะและคอ มีแรงดันในศรีษะ ซึ่งอาการเจ็บป่วยจะเหมือนติดเชื้อไวรัสนั้น ทางสำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ ได้ตรวจสอบและชี้แจงข้อเท็จจริงว่า จนถึงปัจจุบันยังไม่มีรายงาน หรือผลการศึกษาจากสถาบันใดที่ระบุว่าเสาส่งสัญญาณโทรศัพท์เคลื่อนที่เสาสัญญาณ 5G ก่อให้เกิดอันตราย โดยองค์การอนามัยโลก หรือ WHO ได้มีการเผยแพร่ข้อมูลว่าจากผลการศึกษายังไม่พบว่า คลื่นความถี่จากเสาส่งสัญญาณโทรศัพท์เคลื่อนที่ก่อให้เกิดอันตรายต่อร่างกาย อีกทั้งนักวิชาการโทรคมนาคมหลายคนในประเทศก็ได้ออกมาให้ข้อมูลว่า คลื่น 5G 4G 3G 2G ต่างก็เป็นคลื่นวิทยุเหมือนกันแต่ต่างกันที่เทคโนโลยีเท่านั้น ดังนั้นข้อเท็จจริงที่ว่า เมื่ออยู่ใกล้เสาส่งสัญญาณ 5G จะมีอาการเจ็บป่วยคล้ายการติดเชื้อไวรัสจึงไม่เป็นความจริง,News,13/12/2021,,
"ธ.กรุงไทย ให้ยืมเงินปิดหนี้ตามนโยบายรัฐ ดอกเบี้ยต่ำ ได้ทุกอาชีพ 50,000 – 200,000 บาท","จากกรณีที่มีการเผยแพร่ข้อมูลผ่านเฟซบุ๊กและทวิตเตอร์ระบุว่า ธนาคารกรุงไทย ให้ยืมเงินปิดหนี้ตามนโยบายรัฐ ดอกเบี้ยต่ำ ทุกอาชีพ 50,000 -200,000 บาทนั้น ทางธนาคารกรุงไทย ได้ตรวจสอบโพสต์ดังกล่าวและชี้แจงว่า ข้อมูลดังกล่าวเป็นข้อมูลเท็จ ธนาคารไม่มีส่วนเกี่ยวข้องตามที่โพสต์ดังกล่าวแอบอ้างแต่อย่างใด ซึ่งการแอบอ้างและให้ข้อมูลเท็จ อาจทำให้ประชาชนหลงเชื่อและตกเป็นเหยื่อมิจฉาชีพได้",News,13/12/2021,,
