title,text,subject,date,
"โควิดวันนี้ ไทยพบติดเชื้อเพิ่ม 2,532 ราย เสียชีวิตอีก 22 ราย","ล่าสุด สถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) หรือ โควิด-19 ในไทยวันนี้ พบผู้ติดเชื้อรายใหม่ 2,532 ราย ยอดติดเชื้อรวมระลอกเมษายน 2,181,107 ราย รวมยอดติดเชื้อสะสม 2,209,970 ราย เสียชีวิตเพิ่ม 22 ราย เสียชีวิตสะสม 21,580 ราย หายป่วยเพิ่ม 3,771 ราย หายป่วยรวมระลอกเมษายน 2,125,102 ราย ผู้ป่วยกำลังรักษา 35,862 ราย",News,26-ธ.ค.-21,
ปิดล้อมคอนโด! ล่ามือมีดบุกแทงสาวถึงในห้องพัก เหยื่อหนีมาดับสลดหน้าลิฟต์,จากกรณีเมื่อคืนที่ผ่านมา (25 ธ.ค.) ตำรวจ สภ.บางพลี ได้รับแจ้งมีเหตุคนถูกแทงเสียชีวิต เหตุเกิดที่คอนโดแห่งหนึ่ง หมู่ 7 ต.บางโฉลง อ.บางพลี จ.สมุทรปราการ โดยที่บริเวณหน้าลิฟต์ชั้น 7 พบศพ น.ส.อินทุอร อายุ 23 ปี นอนหงายเสียชีวิตจมกองเลือด มีบาดแผลลึกฉกรรจ์ที่ขาซ้ายท่อนบน เลือดไหลนองเต็มพื้นเป็นทางยาวตั้งแต่ห้องพักของผู้เสียชีวิตจนถึงหน้าลิฟต์ ความคืบหน้าล่าสุด เช้าวันนี้ (26 ธ.ค.) ผู้สื่อข่าวลงพื้นที่คอนโดที่เกิดเหตุอีกครั้ง พบเจ้าหน้าที่ฝ่ายสืบสวนยังคงค้นหาผู้ก่อเหตุและตั้งโต๊ะคัดกรองทำประวัติคนเข้าออกที่บริเวณด้านหน้าอาคาร และมีเจ้าหน้าที่จากหน่วยปฏิบัติการพิเศษ กองกับการสืบสวนภูธรจังหวัดสมุทรปราการกว่า 10 นาย ปิดล้อมบริเวณโดยรอบของอาคาร และตามชั้นต่างๆ ของอาคารยังมีเจ้าหน้าที่ตำรวจปูพรมค้นหาผู้ต้องสงสัยตามห้องต่างๆ อย่างต่อเนื่อง เบื้องต้น ถ้าหากพบผู้ต้องสงสัยเจ้าหน้าที่จะนำตัวมาทำประวัติ พร้อมกับพิมพ์ลายนิ้วเท้าเพื่อนำไปเทียบกับรอยเท้าที่พบในคืนเกิดเหตุอีกครั้ง,News,26-ธ.ค.-21,
"นิด้าโพล 16.93% หนุน ""บิ๊กตู่"" เป็นนายกฯ ชี้มีความเด็ดขาด บริหารงานดี","“นิด้าโพล” สถาบันบัณฑิตพัฒนบริหารศาสตร์ (นิด้า) เปิดเผยผลสำรวจของประชาชนทั่วประเทศ รวมทั้งสิ้น จำนวน 2,504 หน่วยตัวอย่างเรื่อง “การสำรวจคะแนนนิยมทางการเมือง รายไตรมาส ครั้งที่ 4/2564” ทำการสำรวจระหว่างวันที่ 15-21 ธันวาคม 2564เมื่อถามถึงบุคคลที่ประชาชนจะสนับสนุนให้เป็นนายกรัฐมนตรีในวันนี้ พบว่า ร้อยละ 36.54 ระบุว่า ยังหาคนที่เหมาะสมไม่ได้ รองลงมา ร้อยละ 16.93 ระบุว่าเป็น พลเอกประยุทธ์ จันทร์โอชา เพราะ เป็นคนมีความเด็ดขาดในการตัดสินใจ บริหารงานดี นโยบายช่วยเหลือประชาชนได้จริง ร้อยละ 10.74 ระบุว่าเป็น นายพิธา ลิ้มเจริญรัตน์ (พรรคก้าวไกล) เพราะ เป็นคนรุ่นใหม่ ไฟแรง มีแนวคิดและอุดมการณ์ในการพัฒนาประเทศ ร้อยละ 10.55 ระบุว่าเป็น น.ส. แพทองธาร (อุ๊งอิ๊งค์) ชินวัตร (พรรคเพื่อไทย) เพราะ ต้องการเปิดโอกาสให้คนรุ่นใหม่เข้ามาบริหารประเทศ",News,26-ธ.ค.-21,
"เจ็บจี๊ด! ฉายารัฐสภาปี 2564 ""สภาอับปาง"" - วุฒิสภา ""ผู้เฒ่าเฝ้ามรดก (คสช.)""",สภาผู้แทนราษฎรเปรียบเสมือนเรือขนาดใหญ่ บรรทุกความรับผิดชอบชีวิตของประชาชนและงานบริหารราชการแผ่นดิน ด้วยวิธีการเห็นชอบร่างกฎหมายฉบับต่างๆ เพื่อให้หน่วยราชการได้มีอำนาจไปบำบัดทุกข์บำรุงสุขราษฎร แต่พบว่าเรือสภาฯ ลำนี้ในรอบปี 2564 กลับประสบปัญหาสภาล่มอับปาง โดยเริ่มตั้งแต่ปลายสมัยประชุมสามัญของรัฐสภา สมัยแรก และหนักข้อขึ้นตลอดเดือน พ.ย. และ ธ.ค. ซึ่งตามปกติปัญหาสภาล่มไม่ใช่เรื่องปกติ แต่สภาฯชุดนี้กลับทำให้เห็นอยู่บ่อยครั้งจนกลายเป็นความซ้ำซาก และไม่คิดที่จะอุดรูรั่วของเรือเพื่อป้องกันปัญหา ทั้งที่ความจริงสภาล่มคือเรื่องใหญ่ เพราะนั่นหมายถึงงานราชการต่างๆ ที่รอให้สภาผ่านหยุดชะงักลง ทำให้ประเทศสูญเสียโอกาส เพียงเพราะ ส.ส.ฝั่งรัฐบาลขี้เกียจ ไม่ตระหนักถึงหน้าที่ของ ส.ส. ประกอบกับตายใจว่าตนเองเป็นเสียงข้างมากและพ้นจากภาวะเสียงปริ่มน้ำไปแล้ว จึงเข้าร่วมประชุมสภาฯ น้อย ขณะเดียวกัน ส.ส.ฝ่ายค้านมัวแต่จ้องจะเล่นเกมการเมือง เมื่อเห็นว่า ส.ส.ฝ่ายรัฐบาลอยู่น้อย จะขอนับองค์ประชุมทันที และพร้อมใจไม่แสดงตนเป็นองค์ประชุม ทั้งที่อยู่ร่วมพิจารณาเรื่องต่างๆ ในที่ประชุมสภาฯ ฉะนั้น การที่สภาอับปางบ่อยกว่าเรือล่ม จึงเป็นการสะท้อนว่า ส.ส.ทั้ง 2 ฝ่ายไม่ได้ยึดถือประโยชน์ประเทศชาติและประชาชนเป็นที่ตั้ง        สมาชิกวุฒิสภาส่วนใหญ่เป็นผู้สูงอายุ ถูกมองว่าคอยทำหน้าที่ปกป้องเฝ้ารักษามรดกที่เป็นโครงสร้างและกลไกสืบทอดอำนาจของ คสช.อย่างเหนียวแน่น โดยเฉพาะการแก้รัฐธรรมนูญที่ทั้งฝ่ายค้าน และภาคประชาชนพยายามเสนอขอแก้ไขเรื่องการล้มล้างอำนาจ คสช. ทั้งการยกเลิกแผนการปฏิรูปประเทศ และยุทธศาสตร์ชาติ 20 ปี การยกเลิกคำสั่งต่างๆ ของ คสช.และหัวหน้า คสช. การยกเลิก ส.ว.หรือริบอำนาจ ส.ว.ในการโหวตเลือกนายกรัฐมนตรี ต่างถูก ส.ว.โหวตคว่ำ ไม่ให้ความเห็นชอบทุกครั้ง ใครที่คิดจะทำหรือแก้ไขกฎหมายที่มีผลกระทบต่อกลไกอำนาจของ คสช. จะถูกผู้เฒ่า ส.ว.ต่อต้าน ขัดขวางไปหมด เหมือนกับคอยพิทักษ์มรดกของ คสช.ให้อยู่สืบต่อไป,News,26-ธ.ค.-21,
หนุ่มกัมพูชาซิ่ง จยย.ฝ่าไฟแดง พุ่งชนกระบะกลางลำ ร่างลอยตกพื้นเสียชีวิต ,เมื่อเวลา 04.00 น. วันที่ 26 ธ.ค. ร.ต.อ.ถาวร ประพันธ์ รอง สว.(สอบสวน) สน.บางบอน รับแจ้งอุบัติเหตุรถชนกันมีผู้เสียชีวิตบริเวณ แยกบางบอน 5 ตัดถนนเอกชัย แขวงและเขตบางบอน กทม. จึงรุดไปตรวจสอบพร้อมแพทย์นิติเวช รพ. ศิริราชและหน่วยกู้ภัยมูลนิธิร่วมกตัญญู ที่เกิดเหตุเจ้าหน้าที่พบ รถกระบะยี่ห้อมิตซูบิชิ รุ่น ไทรตัล สีดำ ถูก รถจยย. ยี่ห้อยามาฮ่า รุ่นเอ็มสแลช สีส้มดำ พุ่งชนเข้ากลางลำฝั่งซ้าย ส่งผลให้ผู้ขับขี่รถ จยย. ซึ่งเป็นชายชาวกัมพูชา อายุ 26 ปี ร่างลอยข้ามหลังคารถกระบะกระแทกพื้นคอหักเสียชีวิต ใกล้กันพบหมวกนิรภัยแบบเต็มใบสีดำของผู้เสียชีวิตหลุดออกจากศีรษะ ข้างกายพบกระเป๋าเสื้อผ้าตกอยู่ 1 ใบ สอบสวน นายอนุ อายุ 37 ปี คนขับรถกระบะ ให้การว่าก่อนเกิดเหตุกำลังขับรถ จากถนนเอกชัยฝั่งขาออก เลี้ยวขวาเข้าถนนบางบอน 5 เพื่อกลับบ้านพัก จังหวะหักพวงมาลัยเลี้ยวขวานั้น เป็นช่วงเปลี่ยนจากไฟเขียวเป็นสัญญาณไฟเหลือง ส่วนผู้ตายซึ่งขับขี่รถ จยย.มาด้วยความเร็วสูง ฝ่าไฟแดงพุ่งตรงเข้ามาที่กลางลำ จนร่างลอยกระแทกพื้นเสียชีวิต เบื้องต้นพนักงานสอบสวน ยังไม่แจ้งข้อหาแก่ฝ่ายใด ตรวจสอบข้อมูลทราบว่า ผู้เสียชีวิตเป็นแรงงานต่างด้าว เข้ามาทำงานในเมืองไทยอย่างถูกต้องตามกฎหมาย ก่อนเกิดเหตุได้กลับไปเอาเสื้อผ้าในที่พักย่านมหาชัย กำลังรีบขับขี่รถ จยย.มุ่งหน้าไปทำงานที่ไซต์งานย่านสาทร,News,26-ธ.ค.-21,
"ทหารเรือสุดกร่าง ลั่น ""ใหญ่คับประเทศ"" ขู่จะให้ ""เพื่อนโจ๊ก"" ย้ายตำรวจสัตหีบทั้งโรงพัก","ผู้สื่อข่าวรายงานว่า ในเฟซบุ๊ก อยากดังเดี๋ยวจัดให้ รีเทิร์น part 2 ได้โพสต์คลิปที่ถ่ายในร้านอาหารแห่งหนึ่ง เป็นเหตุการณ์ชายผมเกรียนเมาสุรา อ้างตัวเป็น ทหารเรือยศนาวาเอก ตะโกนด่าทอตำรวจอย่างหยาบคาย แถมยังขว้างแก้วใส่ตำรวจ พร้อมตัวว่าเป็นเพื่อนของ ""บิ๊กโจ๊ก"" พล.ต.ท.สุรเชษฐ์ หักพาล ผู้ช่วยผู้บัญชาการตำรวจแห่งชาติ รวมทั้งเรียก ""บิ๊กตู่"" พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรีว่า ""พี่"" ขุ่จะสั่งย้ายตำรวจในคลิปได้ทั้งโรงพัก พร้อมกับด่าทอกลุ่มเจ้าหน้าที่ตำรวจว่าเป็นแค่เจ้าหน้าที่ชั้นผู้น้อย อย่ามามีปัญหากับตนเอง ก่อนทิ้งท้ายวลีเด็ด ""ที่นี่มันสัตหีบ"" ลูกค้าในร้าน 80 เปอร์เซ็นต์เป็นทหารเรือ เดี๋ยวสั่งทหารเรือรุมกระทืบ ถ้ายังไม่ออกจากร้านไป และยังท้าให้ตำรวจเข้ามาจับ หรือไม่ก็ชักปืนออกมายิงสู้กันได้เลย เพราะตนเองชักปืนได้ไวกว่าและยิงปืนแม่นกว่า อย่างไรก็ตาม รายงานระบุว่า เจ้าหน้าที่ตำรวจพยายามใช้เวลาเกลี้ยกล่อมชายเมาสุราคนนี้ นานกว่า 1 ชม. กว่าจะสงบสติอารมณ์ และเคราะห์ดีที่ไม่เกิดความรุนแรงขึ้น ในส่วนของ กองทัพเรือ โดยฐานทัพเรือสัตหีบ ได้รับทราบและนำเรียนผู้บังคับบัญชาตามลำดับชั้น เพื่อดำเนินการตรวจสอบต่อไปแล้ว พร้อมกับจะดำเนินการไปตามขั้นตอนของกฏหมายต่อไป หากเป็นข้าราชการของกองทัพเรือจริง",News,26-ธ.ค.-21,
ครม. มอบของขวัญให้ลูกจ้างแรงงาน เพิ่มเงินสงเคราะห์ลูกจ้างสูงสุด 100 เท่า,ตามที่มีการเผยแพร่ข้อมูลถึงประเด็นเรื่อง ครม. มอบของขวัญให้ลูกจ้างแรงงาน เพิ่มเงินสงเคราะห์ลูกจ้างสูงสุด 100 เท่า ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,News,27-ธ.ค.-21,
รถไฟฟ้า MRT เปิดให้บริการถึงตี 2 – ขยายเวลาเปิดลานจอดถึงตี 3 เพื่อรองรับคืนข้ามปีเทศกาลปีใหม่,ามที่มีการเผยแพร่ข้อมูลประเด็นเรื่อง รถไฟฟ้า MRT เปิดให้บริการถึงตี 2 – ขยายเวลาเปิดลานจอดถึงตี 3 เพื่อรองรับคืนข้ามปีเทศกาลปีใหม่ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย กระทรวงคมนาคม พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,News,27-ธ.ค.-21,
นายกฯ ยินดีทีมชาติไทยผ่านเข้ารอบชิง AFF Suzuki Cup 2020,วันที่ 27 ธ.ค. 2564 นายธนกร วังบุญคงชนะ โฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงกลาโหม แสดงความยินดีและชื่นชมทีมชาติไทย แม้ว่าจะเสมอทีมชาติเวียดนามในการแข่งขันฟุตบอลชิงแชมป์อาเซียน AFF Suzuki Cup 2020 ที่ประเทศสิงคโปร์ รอบรองชนะเลิศ นัดที่ 2 ด้วยประตู 0 ต่อ 0 ซึ่งนับเป็นความสำเร็จหลังจากชนะทีมชาติเวียดนามในรอบรองชนะเลิศนัดแรก ด้วยประตู 2-0 เมื่อวันที่ 23 ธ.ค.64 เอาชนะแชมป์เก่าอย่างเวียดนามด้วยคะแนนรวมสองนัด 2-0,News,27-ธ.ค.-21,
ไทยติดเชื้อ ‘โอไมครอน’ แล้ว 514 ราย,วันที่ 27 ธ.ค. 2564 พญ.อภิสมัย ศรีรังสรรค์ ผู้ช่วยโฆษกศูนย์บริหารสถานการณ์โควิด เปิดเผยถึงผู้ติดเชื้อสายพันธุ์โอไมครอน ซึ่งพบการเพิ่มขึ้นแบบก้าวกระโดด โดยไทยตรวจพบผู้ติดเชื้อแล้ว 514 คน ในจำนวนนี้มี 1 ใน 3 เป็นผู้สัมผัสติดเชื้อในประเทศ ส่วนคลัสเตอร์ที่ได้รับรายงานจากกรมควบคุมโรค หลักๆ จะเป็นที่ จ.กาฬสินธุ์ จากสองสามีภรรยาที่เดินทางกลับจากเบลเยียม เมื่อวันที่ 10 ธ.ค. 2564และจากที่มีประวัติไปรับประทานอาหารในผับ ตลาดโรงสี เขตเทศบาลเมือง จ.กาฬสินธุ์ เป็นเหตุให้พบผู้ติดเชื้อ เป็นพนักงานเสิร์ฟและผู้ที่เข้ามาร่วมรับประทานอาหารภายในร้านจำนวน 125 ราย รอยืนยันสายพันธุ์ 97 ราย และคลัสเตอร์นี้เชื่อมโยงไปที่ จ.อุดรธานี ติดเชื้อ 6 ราย และลำพูนอีก 4 ราย และยังมีรายงานไปที่ จ.ขอนแก่นและมหาสารคามด้วย,News,27-ธ.ค.-21,
‘ไอคอนสยาม’ ผนึกรัฐ-เอกชน เดินหน้าจัดเคานต์ดาวน์ คนเข้าร่วมต้องจองสิทธิ์-ตรวจ ATK ก่อน,"วันที่ 27 ธ.ค. 2564 นายสุพจน์ ชัยวัฒน์ศิริกุล กรรมการผู้จัดการ บริษัท ไอคอนสยาม จำกัด กล่าวถึงการจัดกิจกรรมส่งท้ายปีเก่าต้อนรับปีใหม่ครั้งนี้ว่า หนึ่งในปณิธานของไอคอนสยาม คือ การเป็นส่วนหนึ่งที่ได้ร่วมเชิดชูแม่น้ำเจ้าพระยาสายประวัติศาสตร์นี้ออกไปสู่สายตาชาวต่างชาติ เพื่อให้เป็นจุดหมายปลายทางการท่องเที่ยวที่สำคัญของโลก โดยมีไฮไลต์การแสดง Multimedia Fireworks พลุรักษ์โลกที่ทำจากข้าวเหนียวไทยจำนวน 30,000 ดอก บนโค้งน้ำเจ้าพระยาความยาว 1,400 เมตร ครอบคลุมรัศมีการชมได้มากกว่า 5 กิโลเมตร สุดตระการตา",News,27-ธ.ค.-21,
‘อนุทิน’ ยินดีสื่อตั้งฉายา ‘ว้ากซีน’ หวังช่วยกระตุ้นประชาชนมารับเข็ม3,วันที่ 27 ธ.ค. 2564 นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข (สธ.) ให้สัมภาษณ์ถึงฉายาที่สื่อมวลชนประจำทำเนียบรัฐบาลตั้งให้ในปีนี้ว่า ‘ว้ากซีน’ และความเห็นถึงฉายารัฐว่า ‘ยื้อยุทธ์’ ว่า ดี ที่มีคำว่า วัคซีน หรือ ว้ากซีน หรือจะวัคซีนเต็มแขน หากไปเข้าหูประชาชนที่ยังไม่ได้รับเข็ม 3 ให้รีบมารับวัคซีน ยิ่งผู้สูงอายุ ผู้ที่ช่วยเหลือตัวเองไม่ได้ ขอให้ลูกหลานพามารับวัคซีน เป็นสิ่งที่ดี,News,27-ธ.ค.-21,
องค์กรกิจกรรมเมียนมาประณามจีน ระบุส่งเรือดำน้ำให้กองทัพมินอ่องลาย,วันที่  27 ธันวาคม 2564 องค์กร ‘Justice For Myanmar’ องค์กรกิจกรรมของเมียนมาออกแถลงการณ์ประนามจีน หลังมีรายงานพบเรือดำน้ำจีนในน่านน้ำเมียนมา คาดซื้อขายเป็นที่เรียบร้อย แถลงการณ์ของ ‘Justice For Myanmar’ ระบุว่า “ขอประณามจีนที่ยังคงขายอาวุธให้กองทัพเมียนมาอย่างต่อเนื่องและรู้เห็นเป็นใจกับอาชญากรรมที่กองทัพกำลังก่อ ท่อน้ำเลี้ยงที่ส่งมอบอาวุธให้แก่รัฐบาลเมียนมาต้องหยุดลงเดี๋ยวนี้” และส่งเสริมให้มีการระงับความช่วยเหลือด้านอาวุธต่อรัฐบาลทหารของมินอ่องลาย ผ่าน #GlobalArmsEmbargo หนังสือพิมพ์ฮินดูสถานของอินเดียระบุว่า “ขณะที่รัฐบาลทหารของเมียนมาปราบปรามผู้ไม่เห็นด้วยด้วยอาวุธปืนแล้ว ก็ยังแทงที่ข้างหลังของอินเดียด้วย โดยอนุญาตให้กลุ่มต่อสู้ติดอาวุธทางตะวันออกเฉียงเหนือในอินเดียเข้าไปตั้งฐานที่มั่นบริเวณชายแดนเมียนมา” ซึ่งรัฐบาลอินเดียเชื่อว่ากลุ่มดังกล่าวได้รับแรงสนับสนุนจากอาวุธของจีนเพื่อดำเนินการก่อความไม่สงบบริเวณมานิปูระ และนาคาแลนด์ ขณะเดียวกันกลุ่มติดอาวุธจากอินเดียนี้ก็ให้ความช่วยเหลือรัฐบาลทหารมินอ่องลายโดยช่วยโจมตีกองทัพประชาชนปลดแอกของเมียนมา,News,27-ธ.ค.-21,
กทม.เตรียมแผนฉีดเข็ม 4 ใน 3 กลุ่มเป้าหมายเพื่อกระตุ้นภูมิคุ้มกัน,"วันที่ 27 ธ.ค. 2564 พล.ต.อ.อัศวิน ขวัญเมือง ผู้ว่าราชการกรุงเทพมหานคร เปิดเผยว่า ที่ผ่านมากรุงเทพมหานครได้ดำเนินการบริหารจัดการวัคซีนโควิดตามที่กระทรวงสาธารณสุขกำหนด คือ ผู้ที่ไม่เคยรับวัคซีนมาก่อนให้สามารถฉีดวัคซีนได้ทุกสูตร ทั้งแอสตร้าเซนเนก้า 2 เข็ม, แอสตร้าเซนเนก้า – ไฟเซอร์ หรือซิโนแวค – แอสตร้าเซนเนก้า กรณีอายุ 18 ปีขึ้นไป และสูตรไฟเซอร์ 2 เข็ม ให้อายุ 12 – 17 ปีเป็นหลัก ผู้มารับวัคซีนเข็มที่ 2 ให้เป็นไปตามกำหนดที่นัดหมายไว้ ในส่วนของแนวทางการให้วัคซีนป้องกันโควิดกลุ่มพิเศษ เช่น กลุ่มภูมิต้านทานไม่ค่อยดี ผู้ที่รับประทานยากดภูมิ หรือกลุ่มปลูกถ่ายอวัยวะ ควรได้เข็ม 3 กระตุ้นห่างจากเข็ม 2 ในเวลา 1 เดือน กลุ่มนี้จะสามารถเข้ารับวัคซีนตามแนวทางได้ที่โรงพยาบาลที่ตนเองรักษา ซึ่งโรงพยาบาลนั้นๆ จะมีข้อมูลอยู่ ให้ติดต่อดำเนินการตามแนวทางได้ทันที",News,27-ธ.ค.-21,
เปิดไทม์ไลน์ ผู้ป่วย ‘โอไมครอน’ สุรินทร์ พบไปดูคอนเสิร์ตงานช้างแฟร์,วันที่ 27 ธ.ค. 2564 ศูนย์ข้อมูลโควิด-19 จ.สุรินทร์ ระบุว่าพบผู้ติดเชื้อโอไมครอนแล้ว 3 ราย รายที่ 1 เพศชาย อายุ 16 ปี เป็นนักศึกษา วิทยาลัยการอาชีพปราสาท อ.ปราสาท และเป็นชาว บ.โคกสง่า ต.แนงมุด อำเภอกาบเชิง มีผู้สัมผัสเสี่ยงสูง 30 ราย  ผู้สัมผัสเสี่ยงต่ำ 21 ราย ได้เดินทางเข้าชมการแสดงดนตรี ภายในงานช้างแฟร์ ซึ่งคืนนั้นวันที่ 17 ธ.ค. 2564 เป็นการแสดงคอนเสิร์ตของศิลปินเพื่อชีวิตชื่อดัง คือ ปู พงษ์สิทธ์ คัมภีร์ ที่พบว่ามีประชาชนเข้าชมนับหมื่นคนอีกด้วย โดยมีอาการไข้ ไอ น้ำมูกและเจ็บคอ หลังจากไปชมคอนเสิร์ตได้เพียงแค่ 2 วันเท่านั้น คือวันที่ 20 ธ.ค. 2564 และมาตรวจพบเชื้อยืนยันจาก รพ.เอกชนแห่งหนึ่งใน อ.เมือง จ.สุรินทร์ ในวันที่ 23 ธ.ค. 2564 ที่ผ่านมา ซึ่งนักศึกษาคนดังกล่าวก่อนหน้านั้นก็ได้เดินทางไปเรียนที่วิทยาลัยการอาชีพ อ.ปราสาท เป็นปกติอีกด้วย ขณะที่ ผู้ป่วยรายที่ 2 เดินทางมาจากเมืองโคเปนเฮนเกน ประเทศเดนมาร์ก พร้อมลูกชาย ถึงท่าอากาศยานสุวรรณภูมิ อ.บางพลี จ.สมุทรปราการ เมื่อวันที่ 16 ธ.ค. 2564 เข้ารับการตรวจหาเชื้อโควิด โดยวิธี RT-RCR ณ ท่าอากาศยานสุวรรณภูมิ ก่อนเดินทางไปโรงแรมแกรนด์เซ็นเตอร์พอยต์ เทอมินัล 21 โดยรถของโรงแรมฯ วันที่ 17 ธ.ค. 2564 จนท.สาธารณสุขแจ้งผลตรวจ ครั้งที่ 1 ไม่พบเชื้อโควิด ก่อนจะเดินทางกลับบ้านที่ บ.โคกสง่า ต.แนงมุด อ.กาบเชิง จ.สุรินทร์  พร้อมลูกชายและญาติ 2 คน โดยรถตู้ไม่ประจำทางในวันที่ 18 ธ.ค. 2564 และร่วมรับประทานอาหารกับญาติพี่น้อง 19 คน และพักอาศัยกับครอบครัวญาติพี่น้อง จากนั้นเมื่อมาถึงบ้านเกิดได้ไปเที่ยวผาจำเนียง ต.แนงมุด อ.กาบเชิง ในวันที่ 19 ธ.ค. 2564 ไปห้างสรรพสินค้าโลตัส อ.ปราสาท ในวันเดียวกันเวลา 17.00 น. – 19.00 น.ก่อนที่ในวันที่ 23 ธ.ค. 2564 จะพาหลานชาย ไป รพ.เอกชนแห่งหนึ่งใน อ.เมือง จ.สุรินทร์ พร้อมลูกชาย หลานชายและหลานสาว ด้วยรถยนต์ส่วนตัว หลังหลานชายมีอาการไข้ ไอ เจ็บคอ ก่อนตรวจหาเชื้อโควิดทั้ง 4 คน ก่อนที่ รพ.จะแจ้งผลพบเชื้อโควิด -19 ยืนยันสายพันธุ์ โอไมครอน เพิ่มอีก 2 ราย จากนั้น รพ.สมิติเวช กรุงเทพฯ ได้นำรถมารับเพื่อนำไปเข้ารับการรักษาแล้ว,News,27-ธ.ค.-21,
ครม. อนุมัติคนละครึ่ง เฟส 4 เริ่มเดือน มี.ค.- เม.ย. 65 ,ตามที่มีการเผยแพร่ข้อมูลถึงประเด็นเรื่อง ครม. อนุมัติคนละครึ่ง เฟส 4 เริ่มเดือน มี.ค.- เม.ย. 65 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,News,23-ธ.ค.-21,
"หัวหินพบ 3 นักท่องเที่ยวอังกฤษติด ""โอมิครอน"" อยู่ไทยครึ่งค่อนเดือน ตรวจเจอเชื้อก่อนกลับ",(24 ธ.ค.64) นายเสถียร เจริญเหรียญ ผู้ว่าราชการจังหวัดประจวบคีรีขันธ์ พร้อมด้วยนายแพทย์วรา เศลวัตนะกุล นายแพทย์สาธารณสุขจังหวัดประจวบคีรีขันธ์ (สสจ.) ร่วมกันแถลงข่าวสถานการณ์โควิด-19 ที่ห้องสิงขร ชั้น 3 ศาลากลางจังหวัดประจวบคีรีขันธ์ หลังมีประเด็นเร่งด่วน ผลตรวจยืนยันเชื้อโควิดสายพันธุ์ใหม่ “โอมิครอน” ที่ อ.หัวหิน นายแพทย์วรา เศลวัตนะกุล นายแพทย์สาธารณสุขจังหวัดประจวบคีรีขันธ์ (สสจ.) กล่าวว่า นักท่องเที่ยวชาวต่างชาติเป็นชาวอังกฤษ 3 ราย ผลตรวจยืนยันติดเชื้อโควิด-19 สายพันธ์โอมิครอน และขณะนี้กำลังรอผลตรวจยืนยันของนักท่องเที่ยวชาวอังกฤษ ที่เหลืออีก 1 ราย โดยมีรายงานว่า นักท่องเที่ยวกลุ่มดังกล่าวต้องการตรวจหาเชื้อก่อนเดินทางกลับประเทศต้นทาง จึงได้เข้ารับการตรวจ และพบเชื้อดังกล่าว ขณะนี้ผู้ป่วยเข้ารับการรักษาในโรงพยาบาลเอกชนแห่งหนึ่งที่ อ.หัวหิน เบื้องต้นขอให้ประชาชนที่ต้องการเดินทางไปต่างประเทศ ขอให้ชะลอไว้ก่อน ส่วนภาคเอกชน ที่จะจัดงานส่งท้ายปีเก่าต้อนรับปีใหม่ ให้ใช้มาตรการเข้มงวดป้องกันโควิดโดยใช้แนวทางโควิดฟรีเซตติ้ง และขอให้ตรวจหาเชื้อจากผู้เข้าร่วมงานทุกคนด้วยชุดตรวจ ATK ทั้งนี้ผู้ป่วยติดเชื้อโควิดสายพันธุ์โอมิครอนทั้ง 3 ราย ซึ่งเป็นเชื้อโควิดกลายพันธุ์นั้น แบ่งเป็น 2 กลุ่ม โดยนักท่องเที่ยวกลุ่มที่ 1 ผู้ป่วยรายที่ 1 เพศหญิง อายุ 51 ปี ชาวอังกฤษ และสามีเพศชาย อายุ 52 ปี ชาวอังกฤษ โดยสารเครื่องบินเดินทางมาจากประเทศอังกฤษลงที่สนามบินนานาชาติภูเก็ต พักที่โรงแรมใน จ.ภูเก็ต ผ่านระบบแซนบอกซ์ เมื่อวันที่ 26 พฤศจิกายน-3 ธันวาคม 2564 ต่อมาวันที่ 6 ธันวาคม 2564 เดินทางไปกรุงเทพฯ โดยเครื่องบิน จากสนามบินนานาชาติภูเก็ต-ท่าอากาศยานนานาชาติสุวรรณภูมิ และเดินทางต่อด้วยรถแท็กซี่ จากกรุงเทพฯ ไปที่พักที่โรงแรม อ.ชะอำ จ.เพชรบุรี,News,24/12/2021,
